,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
933,1511597462275850249,1511597462275850249,2022-04-06 13:51:33 WIB,2022-04-06,13:51:33,700,891906384794599424,radarsolo_,Jawa Pos Radar Solo,,Kapasitas tribun untuk penyelenggaraan balap mobil listrik Formula E disebut bisa menampung 10 ribu penonton dari total kapasitas 50 ribu penonton. #FormulaE #Tribuna   https://t.co/7xFmSlhiK4,in,[],['https://radarsolo.jawapos.com/sport/sport-nasional/05/04/2022/tribun-formula-e-bisa-tampung-10-ribu-penonton-tiket-mulai-rp-350-ribu/'],[],0,0,0,"['formulae', 'tribuna']",[],https://twitter.com/RADARSOLO_/status/1511597462275850249,False,,0,,,,,,,,[],,,,
934,1511597354297741314,1511597354297741314,2022-04-06 13:51:08 WIB,2022-04-06,13:51:08,700,894657987989700608,htrader64,H Trader,,#lvcg  per these great calculations we should be 32p fair value BEFORE taking into account #kpop &amp; formula E as didn’t exist before  upside from 32p is giant imo as #kpop will make huge revenues &amp; profit which should speed value to 80p mark As chairman wants  Huge huge potential  https://t.co/83Wa4oCCuo,en,[],[],['https://pbs.twimg.com/tweet_video_thumb/FPpFx1rWYAMc2DK.jpg'],1,6,6,"['lvcg', 'kpop', 'kpop']",[],https://twitter.com/HTrader64/status/1511597354297741314,False,https://twitter.com/someuwin/status/1511343122759958533,1,https://pbs.twimg.com/tweet_video_thumb/FPpFx1rWYAMc2DK.jpg,,,,,,,[],,,,
935,1511596304756985860,1511596304756985860,2022-04-06 13:46:57 WIB,2022-04-06,13:46:57,700,2392460208,jawapos,Jawa Pos,,"Mei, Harga Tiket Formula E Jakarta Resmi Dijual, Ketua Panitia: Acaranya Akan Sangat Meriah  https://t.co/vrNaoqkw6D",in,[],['https://manadopost.jawapos.com/nasional/06/04/2022/mei-harga-tiket-formula-e-jakarta-resmi-dijual-ketua-panitia-acaranya-akan-sangat-meriah/'],[],0,0,0,[],[],https://twitter.com/jawapos/status/1511596304756985860,False,,0,,,,,,,,[],,,,
936,1511596245487276037,1511595266306031621,2022-04-06 13:46:43 WIB,2022-04-06,13:46:43,700,1236558454229045248,heru_hasnul,Heru Hasnul,,"@MrBullshitPA212 Siapa bilang gak Banyak !!!! Dana Hibahnya sdh cair, mrk tinggal beli ... pasti rame ... masalahnya nanti banyak yg bawa bendera Hitam, Sholat di Trek Jalanan Formula E",in,[],[],[],0,1,1,[],[],https://twitter.com/heru_hasnul/status/1511596245487276037,False,,0,,,,,,,,"[{'screen_name': 'MrBullshitPA212', 'name': '🅱️ULLSHIT212', 'id': '1148449420251299840'}]",,,,
937,1511596013127188484,1511463716126347264,2022-04-06 13:45:48 WIB,2022-04-06,13:45:48,700,1112989499217203200,masagus56557279,mas_agus,,"@tatakujiyati Akuntable lah.. Masalahnya barang dan jasa yg sudah diadakan itu bermanfaat atau bermudarot bagi warga, variabel itu keukur enggak..Misal ngasih uang saku ormas, bikin patung bambu, sumur resapan, circuit formula e. Memahami gitu aja gak bisa..",in,[],[],[],0,0,0,[],[],https://twitter.com/masagus56557279/status/1511596013127188484,False,,0,,,,,,,,"[{'screen_name': 'tatakujiyati', 'name': 'tatak ujiyati', 'id': '147063992'}]",,,,
938,1511595303807422469,1511595303807422469,2022-04-06 13:42:59 WIB,2022-04-06,13:42:59,700,127173360,brankinist,Jay Watson,,"The formulae for room temperature  fusion, but you all latch onto social conflicts? Whom Susan is banging?",en,[],[],[],0,0,0,[],[],https://twitter.com/brankinist/status/1511595303807422469,False,,0,,,,,,,,[],,,,
939,1511595266306031621,1511595266306031621,2022-04-06 13:42:50 WIB,2022-04-06,13:42:50,700,1148449420251299840,mrbullshitpa212,🅱️ULLSHIT212,,"BULLSHIT  Harga tiket Formula E lebih mahal daripada MotoGP. Penyelenggaraan Formula E sangat dipaksakan, penonton tidak akan banyak selain kalah populer juga kurang menarik.  https://t.co/y4MaV9tnMH",in,[],[],['https://pbs.twimg.com/media/FPom343aIAM2SXy.jpg'],1,0,3,[],[],https://twitter.com/MrBullshitPA212/status/1511595266306031621,False,,1,https://pbs.twimg.com/media/FPom343aIAM2SXy.jpg,,,,,,,[],,,,
940,1511595051050168324,1511595051050168324,2022-04-06 13:41:58 WIB,2022-04-06,13:41:58,700,444260943,speedtrap_,-S̶p̶e̶e̶d̶-,,Harga tiket Formula E lebih mahal daripada MotoGP. Mungkin ada Tari Perut Arab?😂😀    https://t.co/dA017buqLT,in,[],[],['https://pbs.twimg.com/media/FPom343aIAM2SXy.jpg'],1,2,23,[],[],https://twitter.com/Speedtrap_/status/1511595051050168324,False,,1,https://pbs.twimg.com/media/FPom343aIAM2SXy.jpg,,,,,,,[],,,,
941,1511594712507228161,1510860857122643968,2022-04-06 13:40:38 WIB,2022-04-06,13:40:38,700,3288375270,johnsinagabonor,Kopi Laskar,,@kba_news Menjual nama Indonesia ?. Formula E saja pamornya biasa biasa aja. Jauh dibawàh Formula A atau MotoGP,in,[],[],[],0,0,0,[],[],https://twitter.com/johnsinagabonor/status/1511594712507228161,False,,0,,,,,,,,"[{'screen_name': 'kba_news', 'name': 'KBA NEWS', 'id': '1443801854756880385'}]",,,,
942,1511593700031410178,1511376402939092993,2022-04-06 13:36:36 WIB,2022-04-06,13:36:36,700,4848668848,benarch68254491,Ben Archer,,@FIAFormulaE Would you prefer to drive in formula 1?,en,[],[],[],0,0,0,[],[],https://twitter.com/BenArch68254491/status/1511593700031410178,False,,0,,,,,,,,"[{'screen_name': 'FIAFormulaE', 'name': 'ABB FIA Formula E World Championship', 'id': '703581570'}]",,,,
943,1511593495856918530,1511593495856918530,2022-04-06 13:35:48 WIB,2022-04-06,13:35:48,700,919779211,p300it,P300.it | Motorsport Media,,Formula E | Roma ePrix 2022 – Anteprima  ✏ di Daniele Botticelli 📄  https://t.co/R486zise6X  @FIAFormulaE #ABBFormulaE #RomeEPrix #Season8  https://t.co/yEXhxzOBvQ,it,"[{'screen_name': 'fiaformulae', 'name': 'abb fia formula e world championship', 'id': '703581570'}]",['https://www.p300.it/formula-e-roma-eprix-2022-anteprima/'],['https://pbs.twimg.com/media/FPpCRbxWUAAgZDy.jpg'],0,2,5,"['abbformulae', 'romeeprix', 'season8']",[],https://twitter.com/P300it/status/1511593495856918530,False,,1,https://pbs.twimg.com/media/FPpCRbxWUAAgZDy.jpg,,,,,,,[],,,,
944,1511593437690318851,1511592647269433344,2022-04-06 13:35:34 WIB,2022-04-06,13:35:34,700,3040761173,apileri73,Andrea 73,,@poliziadistato Formula E ....,pt,[],[],[],0,0,0,[],[],https://twitter.com/apileri73/status/1511593437690318851,False,,0,,,,,,,,"[{'screen_name': 'poliziadistato', 'name': 'Polizia di Stato', 'id': '20423071'}]",,,,
945,1511593325719027716,1511593325719027716,2022-04-06 13:35:07 WIB,2022-04-06,13:35:07,700,118646322,bisniscom,Bisnis.com,,"Dikritik PDIP, Wagub Ariza Pede Sirkuit Formula E Segera Rampung  https://t.co/0xWuaBhe7e",in,[],['https://jakarta.bisnis.com/read/20220406/77/1519771/dikritik-pdip-wagub-ariza-pede-sirkuit-formula-e-segera-rampung?utm_source=dlvr.it&utm_medium=twitter'],[],0,0,3,[],[],https://twitter.com/Bisniscom/status/1511593325719027716,False,,0,,,,,,,,[],,,,
946,1511591807821492226,1511591807821492226,2022-04-06 13:29:05 WIB,2022-04-06,13:29:05,700,235086545,asapferdiee12,FerdyChrome,,"The Almighty formulae, gad Damn mathematics how does this apply in everyday life",en,[],[],[],0,1,0,[],[],https://twitter.com/AsapFerdiee12/status/1511591807821492226,False,https://twitter.com/Philosfy/status/1511466700558024711,0,,,,,,,,[],,,,
947,1511591318212190211,1511591318212190211,2022-04-06 13:27:08 WIB,2022-04-06,13:27:08,700,1164911198,lewishamideltin,ハミ出るチン,,銀座で開催してるFormula Eのタイムアタック、デイリーランキング5位以内に入りたくて2回目行ってきちゃった😊 あと3回くらい通えばまともに戦えるかな笑   https://t.co/EigKV0mHEL,ja,[],['https://nissan-crossing.jp/gn/share.php?k=8d624d299681f37'],[],1,0,12,[],[],https://twitter.com/LewisHamideltin/status/1511591318212190211,False,,0,,,,,,,,[],,,,
948,1511590934802182145,1511295601392361473,2022-04-06 13:25:37 WIB,2022-04-06,13:25:37,700,1268776603074433025,kadomainan,Kadomainan,,"@_MbakSri_ Jangan percaya kapeka, kelebihan bayar dan formula e saja gak diproses.",in,[],[],[],0,0,0,[],[],https://twitter.com/kadomainan/status/1511590934802182145,False,,0,,,,,,,,"[{'screen_name': '_MbakSri_', 'name': '𝐌𝐛𝐚𝐤 𝐒𝐫𝐢 ◕‿◕', 'id': '1265895268936904709'}]",,,,
949,1511590681592365058,1511590681592365058,2022-04-06 13:24:37 WIB,2022-04-06,13:24:37,700,68930552,mediaindonesia,Media Indonesia,,Wagub DKI: Sirkuit Formula E akan Rampung dalam Waktu Dekat   https://t.co/kAcB7uzScr,in,[],['https://mediaindonesia.com/read/detail/483727-wagub-dki-sirkuit-formula-e-akan-rampung-dalam-waktu-dekat'],[],0,0,0,[],[],https://twitter.com/mediaindonesia/status/1511590681592365058,False,,0,,,,,,,,[],,,,
950,1511589418796482561,1511207532739502085,2022-04-06 13:19:36 WIB,2022-04-06,13:19:36,700,2222280890,dandungdwiyanto,dandungdwiyanto,,@03__nakula nonton formula e...????!!!! hallaahhh..  ngga ada suaranya cuma kayak bombom car .grudak-gruduk.. membosankan..!!,in,[],[],[],0,0,0,[],[],https://twitter.com/dandungdwiyanto/status/1511589418796482561,False,,0,,,,,,,,"[{'screen_name': '03__nakula', 'name': 'Nakula', 'id': '1101696077147729920'}]",,,,
951,1511588985449381889,1510640058340044800,2022-04-06 13:17:52 WIB,2022-04-06,13:17:52,700,3288375270,johnsinagabonor,Kopi Laskar,,@GeiszChalifah Hub Formula E = Indinesia Jaya Penonton cuman 10 rb org  ??,in,[],[],[],0,0,0,[],[],https://twitter.com/johnsinagabonor/status/1511588985449381889,False,,0,,,,,,,,"[{'screen_name': 'GeiszChalifah', 'name': 'Geisz Chalifah', 'id': '1297510664148103168'}]",,,,
952,1511587366057627649,1511207532739502085,2022-04-06 13:11:26 WIB,2022-04-06,13:11:26,700,1387396531171434499,dady_tri,Dady Tri,,@moslem_nkri @03__nakula Mereka bukan BENCI FORMULA. E tapi karna sirkuitnya dibangun jaman pa Anies...,in,[],[],[],0,0,0,[],[],https://twitter.com/dady_tri/status/1511587366057627649,False,,0,,,,,,,,"[{'screen_name': 'moslem_nkri', 'name': 'Akar Rumput', 'id': '892159452253609985'}, {'screen_name': '03__nakula', 'name': 'Nakula', 'id': '1101696077147729920'}]",,,,
953,1511587257744261122,1511587257744261122,2022-04-06 13:11:00 WIB,2022-04-06,13:11:00,700,350668803,indozonemedia,INDOZONE,,Ketua DPRD DKI Jakarta Prasetyo Edi Marsudi dinyatakan tidak melakukan pelanggaran aturan dan kode etik oleh BK terkait menggelar rapat paripurna terkait interpelasi Formula E.    https://t.co/tP5kmlpz3v,in,[],['https://www.indozone.id/news/x0sne4n/ketua-dprd-dki-tak-langgar-etik-gerindra-nasdem-tetap-tolak-interpelasi-formula-e/read-all'],[],0,0,0,[],[],https://twitter.com/indozonemedia/status/1511587257744261122,False,,0,,,,,,,,[],,,,
954,1511586765315977220,1511268467432951808,2022-04-06 13:09:03 WIB,2022-04-06,13:09:03,700,1242654250666266634,luisarks,Luí,,@monicacfdez_ Buen currazo Mónica. Falta integrar F1 y FormulaE.,es,[],[],[],0,0,0,[],[],https://twitter.com/LuisArks/status/1511586765315977220,False,,0,,,,,,,,"[{'screen_name': 'monicacfdez_', 'name': 'Mónica Collantes', 'id': '1197139775725199360'}]",,,,
955,1511586644620881924,1511586644620881924,2022-04-06 13:08:34 WIB,2022-04-06,13:08:34,700,1008926164361011200,nxt_sport,SportNXT,,"Informative session on what the industry is doing to combat climate change led by Shiela Nguyen @SEA_theChange with CEO @WorldRugby Alan Gilpin, Matt Nicholas of @TennisAustralia and Julia Palle from @FIAFormulaE",en,"[{'screen_name': 'sea_thechange', 'name': 'sports environment alliance', 'id': '3185903101'}, {'screen_name': 'worldrugby', 'name': 'world rugby', 'id': '468326912'}, {'screen_name': 'tennisaustralia', 'name': 'tennisaustralia', 'id': '17329603'}, {'screen_name': 'fiaformulae', 'name': 'abb fia formula e world championship', 'id': '703581570'}]",[],[],1,1,6,[],[],https://twitter.com/nxt_sport/status/1511586644620881924,False,,0,,,,,,,,[],,,,
956,1511586601280978946,1511376402939092993,2022-04-06 13:08:24 WIB,2022-04-06,13:08:24,700,1470411114336993285,sedivahlava,Matej Sedivec,,@FIAFormulaE Would you like pitstops with changing tyres and recharging the battery?,en,[],[],[],0,0,0,[],[],https://twitter.com/sedivahlava/status/1511586601280978946,False,,0,,,,,,,,"[{'screen_name': 'FIAFormulaE', 'name': 'ABB FIA Formula E World Championship', 'id': '703581570'}]",,,,
957,1511586388172443648,1511586388172443648,2022-04-06 13:07:33 WIB,2022-04-06,13:07:33,700,118646322,bisniscom,Bisnis.com,,"Sponsor dan Sirkuit Belum Jelas, PDIP Sebut Formula E Proyek Dipaksakan  https://t.co/yMBHhf1LvM",in,[],['https://jakarta.bisnis.com/read/20220406/77/1519757/sponsor-dan-sirkuit-belum-jelas-pdip-sebut-formula-e-proyek-dipaksakan?utm_source=dlvr.it&utm_medium=twitter'],[],0,0,0,[],[],https://twitter.com/Bisniscom/status/1511586388172443648,False,,0,,,,,,,,[],,,,
958,1511586135188770822,1511586135188770822,2022-04-06 13:06:33 WIB,2022-04-06,13:06:33,700,1331398540858249218,21beritaterkini,Berita Terkini,,"Sponsor dan Sirkuit Belum Jelas, PDIP Sebut Formula E Proyek Dipaksakan  https://t.co/rcyBKK8KNW",in,[],['https://jakarta.bisnis.com/read/20220406/77/1519757/sponsor-dan-sirkuit-belum-jelas-pdip-sebut-formula-e-proyek-dipaksakan?utm_source=dlvr.it&utm_medium=twitter'],[],0,0,0,[],[],https://twitter.com/21BeritaTerkini/status/1511586135188770822,False,,0,,,,,,,,[],,,,
959,1511585696766734337,1511376402939092993,2022-04-06 13:04:48 WIB,2022-04-06,13:04:48,700,52697993,zephyrflora,Kadie #JB17 🇪🇺,,"@AlphaD56 @anas_otmani @FIAFormulaE yes! watch And We Go Green, you can see @JeanEricVergne heat the milk in the microwave in the Paris segment of the movie",en,"[{'screen_name': 'jeanericvergne', 'name': 'jean-eric vergne', 'id': '249186003'}]",[],[],0,0,0,[],[],https://twitter.com/zephyrflora/status/1511585696766734337,False,,0,,,,,,,,"[{'screen_name': 'AlphaD56', 'name': 'Atharva Date 🇮🇳', 'id': '726792800059056128'}, {'screen_name': 'anas_otmani', 'name': 'Ceo Of The Nicholas Latifi Stan Clan', 'id': '2454908247'}, {'screen_name': 'FIAFormulaE', 'name': 'ABB FIA Formula E World Championship', 'id': '703581570'}]",,,,
960,1511584353079373827,1511584353079373827,2022-04-06 12:59:28 WIB,2022-04-06,12:59:28,700,1456949178421100548,news_wanheart,Wanheart News,,"Jakarta E-Prix, Tiket Formula E Jakarta Dijual Mulai Rp 350 Ribu, Ini Daftar Lengkapnya #Trending  https://t.co/gvSPc9xBdn",in,[],['https://www.wanheartnews.com/2022/04/jakarta-e-prix-tiket-formula-e-jakarta.html'],[],0,0,0,['trending'],[],https://twitter.com/news_wanheart/status/1511584353079373827,False,,0,,,,,,,,[],,,,
961,1511582937006886926,1511582937006886926,2022-04-06 12:53:50 WIB,2022-04-06,12:53:50,700,1407765849587519494,a1gp_history,A1GP - The World Cup of Motorsport,,"Happy birthday today to @TomDillmann.  Tom made two #A1GP practice appearances for Team Switzerland in season two before winning the German F3 title in 2010.  After some time in GP2 &amp; GP3, Tom won the 2016 Formula Renault 3.5 title &amp; has also races in Formula E &amp; at Le Mans.  https://t.co/2UHOnkhaYI",en,"[{'screen_name': 'tomdillmann', 'name': 'tom dillmann', 'id': '61289765'}]",[],"['https://pbs.twimg.com/media/FPo4qXYWUAEV1GZ.jpg', 'https://pbs.twimg.com/media/FPo4qexXwAAZGAX.jpg', 'https://pbs.twimg.com/media/FPo4qmoX0AIxxZV.jpg', 'https://pbs.twimg.com/media/FPo4q4qWYAAw551.jpg']",1,2,12,['a1gp'],[],https://twitter.com/A1GP_History/status/1511582937006886926,False,,1,https://pbs.twimg.com/media/FPo4qXYWUAEV1GZ.jpg,,,,,,,[],,,,
962,1511581986661416960,1510529040666415108,2022-04-06 12:50:04 WIB,2022-04-06,12:50:04,700,228642572,nazz_mu4ever,Yang Telah Berlalu,,"@Valosenadya1 @Ardi01879 @GeiszChalifah tempat ada, di JIS ada area formula e",in,[],[],[],0,0,0,[],[],https://twitter.com/nazz_mu4ever/status/1511581986661416960,False,,0,,,,,,,,"[{'screen_name': 'Valosenadya1', 'name': '⚘n̤̈ä̤z̤̈l̤̈ï̤r̤̈ä̤⚘☆☆☆', 'id': '992488238609678336'}, {'screen_name': 'Ardi01879', 'name': '🔄🇵🇸', 'id': '1077963628182044672'}, {'screen_name': 'GeiszChalifah', 'name': 'Geisz Chalifah', 'id': '1297510664148103168'}]",,,,
963,1511581724895252484,1511376402939092993,2022-04-06 12:49:01 WIB,2022-04-06,12:49:01,700,726792800059056128,alphad56,Atharva Date 🇮🇳,,@anas_otmani @zephyrflora @FIAFormulaE MICROWAVING MILK FOR WHAT?!,en,[],[],[],1,0,1,[],[],https://twitter.com/AlphaD56/status/1511581724895252484,False,,0,,,,,,,,"[{'screen_name': 'anas_otmani', 'name': 'Ceo Of The Nicholas Latifi Stan Clan', 'id': '2454908247'}, {'screen_name': 'zephyrflora', 'name': 'Kadie #JB17 🇪🇺', 'id': '52697993'}, {'screen_name': 'FIAFormulaE', 'name': 'ABB FIA Formula E World Championship', 'id': '703581570'}]",,,,
964,1511581566820130816,1511581566820130816,2022-04-06 12:48:24 WIB,2022-04-06,12:48:24,700,1507728824502558726,evannsnjeru,Evans Njeru,,"Fatal accident compensation has a formulae. If Otieno was 25, he had 35 yr to retire at 60. If he had dependants the multiplier is 2/3 if not 1/3. So his salary we say 15k x 12months x 35 x 2/3 = COMPENSATION is 4.2M. Lawyer takes 25% of that so estate gets 3.15M @StandardKenya  https://t.co/of20AntJ9V",en,"[{'screen_name': 'standardkenya', 'name': 'the standard digital', 'id': '53037279'}]",[],['https://pbs.twimg.com/media/FPo3a1LXoAAbvpB.jpg'],0,0,0,[],[],https://twitter.com/EvannsNjeru/status/1511581566820130816,False,,1,https://pbs.twimg.com/media/FPo3a1LXoAAbvpB.jpg,,,,,,,[],,,,
965,1511580992745926657,1511392660904243207,2022-04-06 12:46:07 WIB,2022-04-06,12:46:07,700,3086433549,sangpencerah27,Sobat Muslim,,"@hayomimir @Dennysiregar7 Ah masak emang Formula e udah lunas utang, kasus muncul piyeee sampe sampe ASN DKI gak mau ikut lelang jabatan, 😂😂😂 yg penting warganya dapat rumah, dapat bantuan modal OK OC dan dapat air menggenang 😂😂😂",in,[],[],[],1,0,1,[],[],https://twitter.com/sangpencerah27/status/1511580992745926657,False,,0,,,,,,,,"[{'screen_name': 'hayomimir', 'name': 'Sukro', 'id': '1479522267943956481'}, {'screen_name': 'Dennysiregar7', 'name': 'Denny siregar', 'id': '4780649298'}]",,,,
966,1511580289184645124,1511580289184645124,2022-04-06 12:43:19 WIB,2022-04-06,12:43:19,700,281513740,gausahmunafik,𝕊𝕖𝕥𝕒𝕟 𝕋𝕖𝕣𝕤𝕖𝕤𝕒𝕥 𝕋𝕒𝕜𝕦𝕥 𝔻𝕠𝕤𝕒,,"Mumpung ada Dana dari ngemplang APBD, setidaknya bisa ikutan pura-pura beli, walaupun yg beli itu uangnya dari Bandar jagal APBD. Kalau nanti kelihatan Formula E tiketnya SOLD OUT, kan bisa ngeledek gelaran MotoGp Mandalika. 🤣🤭",in,[],[],[],0,0,0,[],[],https://twitter.com/GaUsahMunafik/status/1511580289184645124,False,https://twitter.com/yusuf_dumdum/status/1511308366231998469,0,,,,,,,,[],,,,
967,1511579946388402181,1511575020169940998,2022-04-06 12:41:57 WIB,2022-04-06,12:41:57,700,4859417600,sourabhhamigi,Sourabh Hamigi,,"@aarora185 @UnrealEngine In theory, yep. But since the drops are just PP material and not real objects, I can't really 'change the focal plane' on the drops. So, I calculate the DOF and just approximately blur droplets textures to create that effect. 'How much I need to blur' is defined by these formulae",en,[],[],[],0,0,3,[],[],https://twitter.com/sourabhhamigi/status/1511579946388402181,False,,0,,,,,,,,"[{'screen_name': 'aarora185', 'name': 'Abhishek Arora', 'id': '1107698263354830848'}, {'screen_name': 'UnrealEngine', 'name': 'Unreal Engine', 'id': '164081884'}]",,,,
968,1511579651642216450,1511579651642216450,2022-04-06 12:40:47 WIB,2022-04-06,12:40:47,700,69183155,detikcom,detikcom,,Seperti apa perbandingan harga tiket Formula E Jakarta dengan harga tiket Formula E di negara-negara maju seperti Jerman dan Amerika Serikat? Ini jawabannya!   https://t.co/Km9B51b98x,in,[],['https://oto.detik.com/otosport/d-6018582/tiket-formula-e-jakarta-ternyata-lebih-mahal-dibanding-di-jerman-dan-as-tapi?utm_content=detikoto&utm_term=echobox&utm_campaign=detikcomsocmed&utm_medium=oa&utm_source=Twitter#Echobox=1649218185-2'],[],11,1,11,[],[],https://twitter.com/detikcom/status/1511579651642216450,False,,0,,,,,,,,[],,,,
969,1511579493659717633,1511207532739502085,2022-04-06 12:40:09 WIB,2022-04-06,12:40:09,700,981163407826042881,mudabdab,Mudabdab,,@03__nakula Formula E mahal amat.. Kanapa ga Formula XXX saja..,in,[],[],[],0,0,0,[],[],https://twitter.com/mudabdab/status/1511579493659717633,False,,0,,,,,,,,"[{'screen_name': '03__nakula', 'name': 'Nakula', 'id': '1101696077147729920'}]",,,,
970,1511578111007203333,1511578111007203333,2022-04-06 12:34:40 WIB,2022-04-06,12:34:40,700,1484244604455116804,itech24org,i tech24,,what is the distinction between Homebrew’s sevenzip and p7zip formulae?  https://t.co/JqVO3o0uUb,en,[],['https://itech24.org/what-is-the-distinction-between-homebrews-sevenzip-and-p7zip-formulae/'],[],0,0,0,[],[],https://twitter.com/Itech24Org/status/1511578111007203333,False,,0,,,,,,,,[],,,,
971,1511577974017249286,1511261215808364545,2022-04-06 12:34:07 WIB,2022-04-06,12:34:07,700,1504312370210181120,melb_la1993,Melbourne / LosAngeles / Osaka 🇦🇺🇺🇲🇯🇵,,@kelapapandan13 Emang elu GAK PERNAH nonton Formula E??,in,[],[],[],0,0,0,[],[],https://twitter.com/MELB_LA1993/status/1511577974017249286,False,,0,,,,,,,,"[{'screen_name': 'kelapapandan13', 'name': 'pakai masker mu anak Adam!!', 'id': '790174827294240768'}]",,,,
972,1511576937591943169,1511576937591943169,2022-04-06 12:30:00 WIB,2022-04-06,12:30:00,700,892214432666796032,formulagledek,Formula E Indonesia,,"Rivalitas lama antara @LucasdiGrassi dan @Sebastien_buemi memanas kembali di Roma musim lalu ⚔️  Karena insiden ini, Buemi dihukum 5-second time penalty.  📹 : @FIAFormulaE   #FormulaE #ABBFormulaE #RomeEPrix  https://t.co/oZPCtMohVP",in,"[{'screen_name': 'lucasdigrassi', 'name': 'lucas', 'id': '31209800'}, {'screen_name': 'sebastien_buemi', 'name': 'sébastien buemi', 'id': '157055308'}, {'screen_name': 'fiaformulae', 'name': 'abb fia formula e world championship', 'id': '703581570'}]",[],[],0,0,3,"['formulae', 'abbformulae', 'romeeprix']",[],https://twitter.com/FormulaGledek/status/1511576937591943169,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1511546009729781769/pu/img/PGF9UAq6ApI8tk-r.jpg,,,,,,,[],,,,
973,1511576397239951364,1511576397239951364,2022-04-06 12:27:51 WIB,2022-04-06,12:27:51,700,1471466706065231872,chahats77696926,Chahat Sharma,,"JEE Mains &amp; Advanced 2022 : Mathematics Topic-Wise Study Material With Notes, Formulae, Examples &amp; Important Q&amp;A #JEE #Main #Advance #formulae #Examples #questions #studymaterials #notes   https://t.co/fuRPObGU0O  https://t.co/xgY0IAoFWq",en,[],['https://www.selfstudys.com/update/jee-mains-advanced-2022-mathematics-topic-wise-study-material-with-notes-formulae-examples-important-qa'],['https://pbs.twimg.com/media/FPoytzlaIAITPvm.jpg'],0,1,2,"['jee', 'main', 'advance', 'formulae', 'examples', 'questions', 'studymaterials', 'notes']",[],https://twitter.com/ChahatS77696926/status/1511576397239951364,False,,1,https://pbs.twimg.com/media/FPoytzlaIAITPvm.jpg,,,,,,,[],,,,
974,1511576294915411969,1511566234428788740,2022-04-06 12:27:27 WIB,2022-04-06,12:27:27,700,475590067,jalanlurus05,Dimdim,,@CNNIndonesia @KPK_RI lebih memilih kepercayaan publik anjlok daripada memeriksa kasus formula e,in,[],[],[],0,0,0,[],[],https://twitter.com/jalanlurus05/status/1511576294915411969,False,,0,,,,,,,,"[{'screen_name': 'CNNIndonesia', 'name': 'CNN Indonesia', 'id': '17128975'}]",,,,
975,1511576220403527683,1511576220403527683,2022-04-06 12:27:09 WIB,2022-04-06,12:27:09,700,45100171,dewituwuh,DewiTuwuhMartoatmojo,,"Yg gw heran Dr fanboi balaikota adalah narasi antipemerintah pusat. Padahal JIS dll itu didanai Dr PEN.   Cape bngt liat nanti bales2 an ngenyek pas event formula e krn jaman mandalika fanboi balaikota ngenyek kaya apa, herannya narasi2 berseberangan ini dipelihara di kedua kubu",in,[],[],[],0,0,0,[],[],https://twitter.com/DewiTuwuh/status/1511576220403527683,False,,0,,,,,,,,[],,,,
976,1511575326178312194,1511575326178312194,2022-04-06 12:23:36 WIB,2022-04-06,12:23:36,700,4771791619,beritacenter,BeritaCenter,,"Harga Tiket Formula E Mahal, Begini Kritikan PDIP  https://t.co/bhDCTu5mEG",in,[],['https://beritacenter.com/news-307834-harga-tiket-formula-e-mahal-begini-kritikan-pdip.html'],[],0,0,0,[],[],https://twitter.com/BeritaCenter/status/1511575326178312194,False,,0,,,,,,,,[],,,,
977,1511575188789334017,1511575188789334017,2022-04-06 12:23:03 WIB,2022-04-06,12:23:03,700,41730943,vivacoid,VivaCoid,,"PSI: Penjualan Tiket Formula E Tak Dapat Ganti APBD, Apalagi Untung  https://t.co/9pdsdJAwIg",in,[],['http://dlvr.it/SN3B3k'],[],4,1,1,[],[],https://twitter.com/VIVAcoid/status/1511575188789334017,False,,0,,,,,,,,[],,,,
978,1511575024326508550,1511575020169940998,2022-04-06 12:22:24 WIB,2022-04-06,12:22:24,700,4859417600,sourabhhamigi,Sourabh Hamigi,,"The system is primarily driven by these two formulae; Since I use Unreal's physical camera, it's easy enough to grab the parameters I need from my system that I built. (2/4)  https://t.co/haNw5cxEa6",en,[],[],"['https://pbs.twimg.com/media/FPovuHPUcAMmQiB.png', 'https://pbs.twimg.com/media/FPowHC7UcAIFL91.png']",2,0,4,[],[],https://twitter.com/sourabhhamigi/status/1511575024326508550,False,,1,https://pbs.twimg.com/media/FPovuHPUcAMmQiB.png,,,,,,,[],,,,
979,1511574627746734084,1511574627746734084,2022-04-06 12:20:49 WIB,2022-04-06,12:20:49,700,168469708,idcorner,IDCorner 🇮🇩,,BK DPRD DKI Pastikan Pras tidak Langgar Aturan Terkait Interpelasi Formula E -  https://t.co/3Hkllr92bI   #IDCORNER,in,[],['https://idcorner.co.id/2016/08/19/bk-dprd-dki-pastikan-pras-tidak-langgar-aturan-terkait-interpelasi-formula-e/'],[],0,0,0,['idcorner'],[],https://twitter.com/IDCorner/status/1511574627746734084,False,,0,,,,,,,,[],,,,
